state,puma,zipcode,proportion
2,400,99829,0.0089
2,400,99830,0.0062
2,400,99832,0.0025
2,400,99833,0.0349
2,400,99835,0.087
2,400,99836,0.0014
2,400,99841,0.0039
2,400,99901,0
2,400,99903,0.0015
2,400,99918,0.0047
2,400,99919,0.0087
2,400,99921,0.0229
2,400,99922,0.003
2,400,99923,0.0019
2,400,99925,0.0085
2,400,99926,0.0116
2,400,99927,0.0022
2,400,99929,0.0285
2,400,99999,0.037
4,100,85142,0.2702
4,100,85212,0.0001
4,100,85249,0.0002
4,100,85295,0.2911
4,100,85297,0.226
4,100,85298,0.2124
4,101,85120,0.0469
4,101,85206,0.0034
4,101,85207,0.2887
4,101,85208,0.2636
4,101,85209,0.283
4,101,85212,0.1143
4,102,85201,0.2692
4,102,85203,0.1786
4,102,85205,0.2251
4,102,85213,0.1532
4,102,85215,0.1607
4,102,85281,0.0132
4,103,85201,0.1368
4,103,85202,0.3903
4,103,85203,0.0254
4,103,85204,0.1143
4,103,85210,0.3332
4,104,85203,0.0405
4,104,85204,0.3228
4,104,85205,0.1831
4,104,85206,0.3445
4,104,85213,0.109
4,105,85212,0
4,105,85225,0.0222
4,105,85233,0.299
4,105,85234,0.3584
4,105,85295,0.0536
4,105,85296,0.2668
4,106,85224,0.399
4,106,85225,0.5526
4,106,85286,0.0484
4,107,85224,0.0067
4,107,85225,0.017
4,107,85248,0.3821
4,107,85249,0.3149
4,107,85286,0.2793
4,108,85224,0
4,108,85226,0.3626
4,108,85282,0.0345
4,108,85283,0.452
4,108,85284,0.1508
4,109,85281,0.5369
4,109,85282,0.4605
4,109,85283,0.0026
4,110,85250,0.1435
4,110,85251,0.3269
4,110,85253,0.1123
4,110,85254,0.0202
4,110,85257,0.1975
4,110,85258,0.1531
4,110,85260,0.0464
4,111,85203,0.0028
4,111,85215,0.0002
4,111,85255,0.063
4,111,85256,0.0325
4,111,85257,0.0103
4,111,85258,0.0861
4,111,85259,0.1799
4,111,85260,0.2752
4,111,85262,0.0716
4,111,85263,0.0316
4,111,85264,0.0074
4,111,85268,0.2327
4,111,85331,0.0023
4,111,85377,0.0041
4,111,85545,0.0003
4,111,99999,0
4,112,85024,0.0479
4,112,85050,0.1033
4,112,85054,0.0712
4,112,85086,0.0267
4,112,85087,0.0204
4,112,85255,0.2917
4,112,85260,0.0124
4,112,85262,0.0598
4,112,85266,0.1168
4,112,85331,0.2164
4,112,85377,0.0334
4,113,85016,0.0386
4,113,85018,0.003
4,113,85020,0.0436
4,113,85028,0.1057
4,113,85032,0.3668
4,113,85050,0.0301
4,113,85253,0.0119
4,113,85254,0.4003
4,114,85020,0.2381
4,114,85022,0.2912
4,114,85024,0.058
4,114,85028,0.0752
4,114,85032,0.2484
4,114,85050,0.089
4,115,85020,0.031
4,115,85021,0.1129
4,115,85022,0.1887
4,115,85023,0.3029
4,115,85024,0.0699
4,115,85027,0.1222
4,115,85029,0.1725
4,116,85012,0.0473
4,116,85013,0.1495
4,116,85014,0.2214
4,116,85015,0.2527
4,116,85016,0.007
4,116,85017,0.0135
4,116,85020,0.0492
4,116,85021,0.2484
4,116,85051,0.011
4,117,85006,0.0206
4,117,85008,0.2548
4,117,85016,0.3341
4,117,85018,0.3806
4,117,85251,0.0083
4,117,85253,0.0016
4,118,85003,0.0994
4,118,85004,0.0567
4,118,85006,0.1851
4,118,85007,0.1023
4,118,85008,0.2125
4,118,85009,0.0378
4,118,85012,0.0288
4,118,85013,0.069
4,118,85014,0.0642
4,118,85015,0.0761
4,118,85016,0.0072
4,118,85034,0.0417
4,118,85040,0.0192
4,119,85007,0.0261
4,119,85009,0.0252
4,119,85040,0.288
4,119,85041,0.3643
4,119,85042,0.2818
4,119,85339,0.0146
4,120,85041,0.0548
4,120,85042,0.1276
4,120,85044,0.4309
4,120,85045,0.0636
4,120,85048,0.3219
4,120,85339,0.0012
4,121,85009,0.1708
4,121,85035,0.0362
4,121,85041,0.0739
4,121,85043,0.2283
4,121,85339,0.2726
4,121,85353,0.2183
4,122,85009,0.1523
4,122,85017,0.2206
4,122,85019,0.1503
4,122,85031,0.2669
4,122,85033,0.0001
4,122,85035,0.2014
4,122,85043,0.0086
4,123,85033,0.4803
4,123,85035,0.2086
4,123,85037,0.3047
4,123,85043,0.0064
4,124,85301,0.6203
4,124,85303,0.2605
4,124,85305,0.103
4,124,85307,0.0162
4,125,85017,0.1493
4,125,85019,0.083
4,125,85029,0.2666
4,125,85051,0.3975
4,125,85053,0.0092
4,125,85304,0.0536
4,125,85306,0.0408
4,126,85301,0.0095
4,126,85302,0.2986
4,126,85304,0.1521
4,126,85306,0.132
4,126,85308,0.3359
4,126,85310,0.0423
4,126,85381,0.0015
4,126,85382,0.028
4,127,85301,0.0061
4,127,85302,0.021
4,127,85303,0.0005
4,127,85306,0.0001
4,127,85345,0.4601
4,127,85381,0.1853
4,127,85382,0.2977
4,127,85383,0.0292
4,128,85027,0.1899
4,128,85053,0.2786
4,128,85083,0.1521
4,128,85306,0.0334
4,128,85308,0.2273
4,128,85310,0.1186
4,129,85024,0.0358
4,129,85027,0.0841
4,129,85085,0.1762
4,129,85086,0.3375
4,129,85087,0.0499
4,129,85373,0.0622
4,129,85382,0.0577
4,129,85383,0.1966
4,130,85335,0.1619
4,130,85345,0.0216
4,130,85351,0.3043
4,130,85363,0.0405
4,130,85373,0.0889
4,130,85374,0.0713
4,130,85375,0.28
4,130,85381,0.0207
4,130,85382,0.0108
4,131,85374,0.4511
4,131,85379,0.3014
4,131,85387,0.0677
4,131,85388,0.1798
4,132,85307,0.0499
4,132,85309,0.0454
4,132,85323,0.0002
4,132,85326,0.0059
4,132,85338,0.3851
4,132,85340,0.138
4,132,85355,0.0756
4,132,85395,0.2595
4,132,85396,0.0405
4,133,85037,0.1186
4,133,85305,0.0131
4,133,85307,0.0273
4,133,85323,0.3503
4,133,85340,0.1091
4,133,85353,0.0295
4,133,85392,0.352
4,134,85139,0.0013
4,134,85226,0.0008
4,134,85248,0.0001
4,134,85320,0.0126
4,134,85321,0.0013
4,134,85322,0.0081
4,134,85326,0.3926
4,134,85333,0.0011
4,134,85337,0.0272
4,134,85338,0.0027
4,134,85339,0.0184
4,134,85342,0.0202
4,134,85343,0.0018
4,134,85354,0.0659
4,134,85355,0.0015
4,134,85361,0.0639
4,134,85373,0.0332
4,134,85374,0.0087
4,134,85375,0.0101
4,134,85383,0.0885
4,134,85387,0.0446
4,134,85390,0.1029
4,134,85396,0.0928
4,201,85321,0.0632
4,201,85341,0.0006
4,201,85601,0.0117
4,201,85614,0.0378
4,201,85622,0.1145
4,201,85629,0.0136
4,201,85633,0.0012
4,201,85634,0.0541
4,201,85645,0.0116
4,201,85653,0.0187
4,201,85713,0.0205
4,201,85714,0.0042
4,201,85735,0.0431
4,201,85736,0.0526
4,201,85743,0.0458
4,201,85746,0.3675
4,201,85756,0.0095
4,201,85757,0.1298
4,201,99999,0
4,202,85653,0.1002
4,202,85654,0.001
4,202,85658,0.0724
4,202,85701,0.0063
4,202,85705,0.0592
4,202,85713,0.1609
4,202,85735,0.0555
4,202,85742,0.0207
4,202,85743,0.201
4,202,85745,0.3186
4,202,85746,0.0012
4,202,85755,0.0032
4,203,85619,0.0019
4,203,85658,0.0001
4,203,85704,0.1132
4,203,85718,0.0003
4,203,85737,0.1939
4,203,85739,0.067
4,203,85741,0.2819
4,203,85742,0.1857
4,203,85755,0.1559
4,204,85602,0.0008
4,204,85619,0.0055
4,204,85704,0.1919
4,204,85715,0.0047
4,204,85718,0.2824
4,204,85748,0.1096
4,204,85749,0.1569
4,204,85750,0.2481
4,205,85602,0.0075
4,205,85611,0.0015
4,205,85614,0.2827
4,205,85622,0.0036
4,205,85629,0.1605
4,205,85637,0.0022
4,205,85641,0.1616
4,205,85645,0.005
4,205,85706,0.0003
4,205,85714,0.0003
4,205,85730,0.0178
4,205,85747,0.1623
4,205,85748,0.0388
4,205,85756,0.1559
4,206,85710,0.2112
4,206,85711,0.15
4,206,85712,0.3217
4,206,85715,0.1555
4,206,85716,0.1616
4,207,85701,0.002
4,207,85705,0.5135
4,207,85716,0.1173
4,207,85719,0.3672
4,208,85701,0.069
4,208,85706,0.4904
4,208,85713,0.2001
4,208,85714,0.1433
4,208,85719,0.0101
4,208,85745,0.0078
4,208,85756,0.0794
4,209,85706,0
4,209,85708,0.019
4,209,85710,0.3123
4,209,85711,0.2191
4,209,85713,0.0547
4,209,85716,0.0622
4,209,85719,0.0276
4,209,85730,0.3051
4,300,84531,0.0001
4,300,84536,0.001
4,300,85901,0.1379
4,300,85911,0.0054
4,300,85912,0.0013
4,300,85920,0.0106
4,300,85923,0.0034
4,300,85924,0.0231
4,300,85925,0.0229
4,300,85926,0.0009
4,300,85927,0.0071
4,300,85928,0.0115
4,300,85929,0.0653
4,300,85930,0.0044
4,300,85932,0.0056
4,300,85933,0.0534
4,300,85934,0.0053
4,300,85935,0.0686
4,300,85936,0.0219
4,300,85937,0.0361
4,300,85938,0.0139
4,300,85939,0.0176
4,300,85940,0.0094
4,300,85941,0.0247
4,300,85942,0.0005
4,300,86025,0.0244
4,300,86028,0.0006
4,300,86029,0.0017
4,300,86030,0.0066
4,300,86031,0.0077
4,300,86032,0.0067
4,300,86033,0.0321
4,300,86034,0.011
4,300,86039,0.0072
4,300,86042,0.0072
4,300,86043,0.0064
4,300,86044,0.0027
4,300,86047,0.0566
4,300,86054,0.0077
4,300,86502,0.007
4,300,86503,0.0447
4,300,86504,0.0251
4,300,86505,0.0348
4,300,86506,0.0061
4,300,86507,0.0121
4,300,86508,0.0034
4,300,86510,0.0242
4,300,86511,0.0171
4,300,86512,0.0107
4,300,86514,0.0137
4,300,86515,0.0112
4,300,86520,0.0088
4,300,86535,0.0051
4,300,86538,0.0104
4,300,86540,0.0051
4,300,86544,0.0068
4,300,86545,0.0065
4,300,86547,0.0043
4,300,86556,0.0101
4,300,87328,0.0012
4,300,99999,0.0007
4,400,85931,0.0173
4,400,86001,0.312
4,400,86003,0.0003
4,400,86004,0.2505
4,400,86011,0.0002
4,400,86015,0.0028
4,400,86016,0.0007
4,400,86017,0.0498
4,400,86018,0.0112
4,400,86020,0.0117
4,400,86022,0.0099
4,400,86023,0.0191
4,400,86024,0.0307
4,400,86030,0.0001
4,400,86035,0.0097
4,400,86036,0.0044
4,400,86038,0.0049
4,400,86040,0.0609
4,400,86044,0.0161
4,400,86045,0.0543
4,400,86046,0.0609
4,400,86047,0.0053
4,400,86052,0.0011
4,400,86053,0.0112
4,400,86054,0.0006
4,400,86320,0.0109
4,400,86336,0.0402
4,400,86337,0.0006
4,400,86435,0.002
4,400,99999,0.0005
4,500,85320,0.0001
4,500,85324,0.0145
4,500,85332,0.0123
4,500,85342,0.0004
4,500,85362,0.0056
4,500,85390,0.0036
4,500,86301,0.0978
4,500,86303,0.1053
4,500,86305,0.0872
4,500,86313,0
4,500,86314,0.135
4,500,86315,0.0277
4,500,86320,0.0069
4,500,86321,0.0101
4,500,86322,0.0457
4,500,86323,0.0658
4,500,86324,0.0189
4,500,86325,0.0255
4,500,86326,0.1001
4,500,86327,0.0465
4,500,86329,0.0052
4,500,86331,0.0028
4,500,86332,0.0095
4,500,86333,0.0291
4,500,86334,0.0195
4,500,86335,0.0215
4,500,86336,0.0458
4,500,86337,0.0125
4,500,86338,0.0033
4,500,86343,0.0028
4,500,86351,0.038
4,500,86434,0.001
4,500,99999,0
4,600,85325,0.0085
4,600,85328,0.0025
4,600,85334,0.0075
4,600,85344,0.0512
4,600,85346,0.0323
4,600,85348,0.0197
4,600,85357,0.0036
4,600,85360,0.0014
4,600,85371,0.0011
4,600,86021,0.0065
4,600,86022,0.0027
4,600,86401,0.0895
4,600,86403,0.085
4,600,86404,0.0828
4,600,86406,0.1063
4,600,86409,0.1001
4,600,86411,0.0014
4,600,86413,0.0446
4,600,86426,0.0542
4,600,86429,0.039
4,600,86431,0.0027
4,600,86432,0.0171
4,600,86433,0.0007
4,600,86434,0.0036
4,600,86436,0.0135
4,600,86437,0.0003
4,600,86438,0.0065
4,600,86440,0.0364
4,600,86441,0.0137
4,600,86442,0.1505
4,600,86443,0.0014
4,600,86444,0.0114
4,600,86445,0.0022
4,600,99999,0.0001
4,700,85333,0.005
4,700,85336,0.0027
4,700,85347,0.0036
4,700,85349,0.0743
4,700,85350,0.0618
4,700,85352,0.0027
4,700,85356,0.0338
4,700,85364,0.3406
4,700,85365,0.2811
4,700,85367,0.1944
4,700,99999,0.0001
4,800,85118,0
4,800,85132,0.0001
4,800,85135,0.0052
4,800,85137,0.0209
4,800,85173,0.0264
4,800,85192,0.009
4,800,85501,0.1123
4,800,85530,0.0096
4,800,85531,0.0037
4,800,85533,0.029
4,800,85534,0.025
4,800,85535,0.0001
4,800,85536,0.0043
4,800,85539,0.0401
4,800,85540,0.0242
4,800,85541,0.2673
4,800,85542,0.0149
4,800,85543,0.0263
4,800,85544,0.0705
4,800,85545,0.0141
4,800,85546,0.1298
4,800,85550,0.0221
4,800,85551,0.003
4,800,85552,0.0422
4,800,85553,0.0268
4,800,85554,0.0154
4,800,85618,0.0134
4,800,85623,0.0005
4,800,85631,0.0288
4,800,85643,0.0044
4,800,85922,0.0011
4,800,85941,0.0083
4,800,99999,0.0011
4,803,85118,0.1381
4,803,85119,0.2269
4,803,85120,0.2373
4,803,85132,0.0108
4,803,85140,0.2142
4,803,85142,0.0309
4,803,85143,0.1393
4,803,85173,0.0003
4,803,85539,0.0021
4,805,85121,0.0002
4,805,85128,0.144
4,805,85131,0.0785
4,805,85132,0.1982
4,805,85137,0.0001
4,805,85141,0.0021
4,805,85142,0.1036
4,805,85143,0.1284
4,805,85147,0.0294
4,805,85192,0.0123
4,805,85194,0.0904
4,805,85248,0.0019
4,805,85618,0.0014
4,805,85623,0.0487
4,805,85658,0.013
4,805,85739,0.1477
4,807,85121,0.0113
4,807,85122,0.4264
4,807,85123,0.0934
4,807,85131,0.0195
4,807,85138,0.2492
4,807,85139,0.1331
4,807,85141,0.0025
4,807,85145,0.0141
4,807,85172,0.0084
4,807,85193,0.0387
4,807,85248,0.0023
4,807,85339,0.0003
4,807,85634,0.0007
4,807,85653,0.0002
4,807,99999,0
4,900,85602,0.06
4,900,85603,0.0534
4,900,85605,0.0046
4,900,85606,0.0097
4,900,85607,0.0929
4,900,85608,0
4,900,85609,0.0028
4,900,85610,0.0098
4,900,85611,0.0067
4,900,85613,0.0123
4,900,85615,0.0539
4,900,85616,0.0338
4,900,85617,0.0097
4,900,85620,0.0036
4,900,85621,0.1047
4,900,85624,0.0118
4,900,85625,0.0182
4,900,85626,0.0048
4,900,85627,0.0055
4,900,85630,0.0173
4,900,85632,0.0086
4,900,85635,0.2115
4,900,85637,0.0079
4,900,85638,0.0156
4,900,85640,0.0028
4,900,85643,0.0512
4,900,85645,0.0027
4,900,85646,0.0148
4,900,85648,0.0833
4,900,85650,0.0861
5,100,72712,0.1814
5,100,72714,0.0595
5,100,72715,0.086
5,100,72718,0.0062
5,100,72719,0.0378
5,100,72722,0.0139
5,100,72732,0.0277
5,100,72734,0.0319
5,100,72736,0.0282
5,100,72738,0.0008
5,100,72739,0.0022
5,100,72745,0.0499
5,100,72747,0.0006
5,100,72751,0.0273
5,100,72756,0.1788
5,100,72758,0.1406
5,100,72761,0.0872
5,100,72762,0.0138
5,100,72764,0.0189
5,100,72768,0.0072
5,200,72701,0.2029
5,200,72703,0.1695
5,200,72704,0.1164
5,200,72717,0.0056
5,200,72727,0.0203
5,200,72729,0.0014
5,200,72730,0.0355
5,200,72738,0.0026
5,200,72744,0.0267
5,200,72749,0.0003
5,200,72753,0.0388
5,200,72761,0.0009
5,200,72762,0.1386
5,200,72764,0.1906
5,200,72769,0.0054
5,200,72773,0.0004
5,200,72774,0.0294
5,200,72959,0.0146
5,300,65729,0.0006
5,300,65733,0.0037
5,300,65761,0.0012
5,300,72519,0.005
5,300,72531,0.0061
5,300,72537,0.0073
5,300,72538,0.0001
5,300,72544,0.01
5,300,72601,0.1697
5,300,72611,0.0093
5,300,72616,0.0563
5,300,72617,0.0015
5,300,72619,0.0152
5,300,72623,0.0041
5,300,72624,0.0042
5,300,72626,0.0097
5,300,72628,0.0059
5,300,72630,0.002
5,300,72631,0.0322
5,300,72632,0.0344
5,300,72633,0.0107
5,300,72634,0.03
5,300,72635,0.0199
5,300,72636,0.0004
5,300,72638,0.0385
5,300,72639,0.0055
5,300,72640,0.0025
5,300,72641,0.0184
5,300,72642,0.0154
5,300,72644,0.0157
5,300,72645,0.0119
5,300,72648,0.0053
5,300,72650,0.0295
5,300,72651,0.0084
5,300,72653,0.1861
5,300,72655,0.0035
5,300,72658,0.0123
5,300,72660,0.0031
5,300,72661,0.0053
5,300,72662,0.0179
5,300,72666,0.0022
5,300,72668,0.0052
5,300,72669,0.0007
5,300,72670,0.0007
5,300,72672,0.0018
5,300,72675,0.0113
5,300,72677,0.0031
5,300,72679,0.0002
5,300,72682,0.0014
5,300,72683,0.0013
5,300,72685,0.008
5,300,72686,0.0016
5,300,72687,0.0423
5,300,72703,0.0003
5,300,72721,0.0026
5,300,72727,0.0093
5,300,72738,0.0101
5,300,72740,0.0542
5,300,72742,0.0039
5,300,72752,0.0023
5,300,72756,0.0017
5,300,72760,0.0026
5,300,72773,0.0049
5,300,72776,0.0043
5,300,72839,0.0001
5,300,72852,0.0003
5,300,72854,0.0013
5,300,72856,0.0033
5,400,72013,0.0143
5,400,72020,0.0028
5,400,72030,0.0016
5,400,72031,0.0544
5,400,72039,0.0062
5,400,72044,0.01
5,400,72051,0.0044
5,400,72067,0.0367
5,400,72080,0.0019
5,400,72088,0.0307
5,400,72112,0.0005
5,400,72121,0.005
5,400,72130,0.0034
5,400,72131,0.0257
5,400,72137,0.0043
5,400,72141,0.0051
5,400,72143,0.0003
5,400,72153,0.0201
5,400,72165,0.0007
5,400,72179,0.0033
5,400,72459,0.0021
5,400,72466,0.0043
5,400,72469,0.001
5,400,72482,0.0131
5,400,72501,0.1515
5,400,72512,0.0193
5,400,72513,0.0178
5,400,72515,0.0005
5,400,72517,0.0034
5,400,72519,0.0148
5,400,72520,0.002
5,400,72521,0.0294
5,400,72522,0.0021
5,400,72523,0.0071
5,400,72524,0.0025
5,400,72526,0.0012
5,400,72527,0.0035
5,400,72528,0.0005
5,400,72529,0.0409
5,400,72530,0.0179
5,400,72531,0.0047
5,400,72532,0.0126
5,400,72533,0.0032
5,400,72534,0.0079
5,400,72536,0.0033
5,400,72538,0.003
5,400,72539,0.0018
5,400,72540,0.0015
5,400,72542,0.0339
5,400,72543,0.0954
5,400,72546,0.0014
5,400,72550,0.0062
5,400,72553,0.0005
5,400,72554,0.0252
5,400,72555,0.0015
5,400,72556,0.0248
5,400,72560,0.067
5,400,72561,0.0066
5,400,72562,0.0143
5,400,72564,0.0033
5,400,72565,0.0066
5,400,72566,0.0044
5,400,72567,0.002
5,400,72568,0.0101
5,400,72569,0.0035
5,400,72571,0.0021
5,400,72572,0.0002
5,400,72573,0.0019
5,400,72576,0.0267
5,400,72577,0.0047
5,400,72578,0.0014
5,400,72579,0.0076
5,400,72581,0.0093
5,400,72583,0.0112
5,400,72584,0.0039
5,400,72585,0.0016
5,400,72587,0.0011
5,400,72629,0.0051
5,400,72645,0.0034
5,400,72650,0.0013
5,400,72663,0.0021
5,400,72680,0.0059
5,500,72401,0.2889
5,500,72404,0.1201
5,500,72410,0.003
5,500,72411,0.0007
5,500,72412,0.0037
5,500,72413,0.0039
5,500,72415,0.0077
5,500,72416,0.0301
5,500,72417,0.0189
5,500,72421,0.0034
5,500,72422,0.0308
5,500,72424,0.0006
5,500,72425,0.0027
5,500,72427,0.0012
5,500,72430,0.0027
5,500,72433,0.0174
5,500,72434,0.0131
5,500,72435,0.0032
5,500,72436,0.0051
5,500,72437,0.0025
5,500,72440,0.0017
5,500,72441,0.0007
5,500,72443,0.0162
5,500,72444,0.0113
5,500,72445,0.0006
5,500,72449,0.0013
5,500,72450,0.194
5,500,72453,0.0024
5,500,72454,0.0325
5,500,72455,0.0737
5,500,72456,0.0037
5,500,72457,0.0009
5,500,72458,0.005
5,500,72459,0.008
5,500,72460,0.0054
5,500,72461,0.0234
5,500,72462,0.0026
5,500,72464,0.0006
5,500,72466,0.0057
5,500,72469,0.006
5,500,72470,0.002
5,500,72476,0.0391
5,500,72478,0.0022
5,500,72479,0.0002
5,500,72572,0.0011
5,600,72301,0.2358
5,600,72315,0.2349
5,600,72321,0.0015
5,600,72325,0.0005
5,600,72327,0.0172
5,600,72329,0.0009
5,600,72330,0.0064
5,600,72331,0.0286
5,600,72332,0.0007
5,600,72338,0.0003
5,600,72339,0.0019
5,600,72348,0.0136
5,600,72350,0.0121
5,600,72351,0.0075
5,600,72354,0.0008
5,600,72358,0.0133
5,600,72364,0.1369
5,600,72370,0.0805
5,600,72376,0.0184
5,600,72384,0.0097
5,600,72386,0.005
5,600,72395,0.0098
5,600,72401,0.0006
5,600,72404,0.004
5,600,72411,0.0199
5,600,72414,0.0042
5,600,72419,0.0175
5,600,72426,0.002
5,600,72428,0.001
5,600,72437,0.0264
5,600,72438,0.0241
5,600,72442,0.0447
5,600,72447,0.0192
5,600,99999,0.0001
5,700,72021,0.0445
5,700,72029,0.0207
5,700,72036,0.0006
5,700,72069,0.0214
5,700,72108,0.0008
5,700,72134,0.003
5,700,72311,0.0015
5,700,72320,0.0017
5,700,72322,0.0016
5,700,72324,0.0182
5,700,72326,0.0217
5,700,72328,0.0004
5,700,72331,0.0012
5,700,72333,0.0065
5,700,72335,0.1458
5,700,72340,0.0007
5,700,72341,0.0023
5,700,72342,0.0557
5,700,72346,0.007
5,700,72347,0.0066
5,700,72348,0.0175
5,700,72353,0.0011
5,700,72354,0.0221
5,700,72355,0.0259
5,700,72359,0.0041
5,700,72360,0.0651
5,700,72365,0.0295
5,700,72366,0.0256
5,700,72367,0.0016
5,700,72368,0.0132
5,700,72372,0.0186
5,700,72373,0.014
5,700,72374,0.0079
5,700,72377,0.0005
5,700,72383,0.0006
5,700,72386,0.0121
5,700,72389,0.0023
5,700,72390,0.0833
5,700,72392,0.005
5,700,72394,0.0064
5,700,72396,0.1212
5,700,72429,0.0046
5,700,72432,0.0572
5,700,72472,0.085
5,700,72479,0.0136
5,700,99999,0
5,800,72005,0.0024
5,800,72006,0.0292
5,800,72010,0.0595
5,800,72012,0.1015
5,800,72014,0.0008
5,800,72017,0.0085
5,800,72020,0.0365
5,800,72021,0.0002
5,800,72024,0.0024
5,800,72036,0.0113
5,800,72040,0.0296
5,800,72041,0.0186
5,800,72045,0.0108
5,800,72059,0.0009
5,800,72060,0.0065
5,800,72064,0.0235
5,800,72068,0.0037
5,800,72074,0.0024
5,800,72081,0.0678
5,800,72082,0.0185
5,800,72085,0.0023
5,800,72101,0.033
5,800,72102,0.0248
5,800,72111,0.004
5,800,72112,0.0945
5,800,72121,0.0219
5,800,72123,0.0047
5,800,72136,0.0155
5,800,72137,0.016
5,800,72139,0.0021
5,800,72143,0.2962
5,800,72160,0.0035
5,800,72169,0.0019
5,800,72170,0.0021
5,800,72173,0.0003
5,800,72176,0.0032
5,800,72347,0.0007
5,800,72392,0.0001
5,800,72431,0.0042
5,800,72471,0.0108
5,800,72473,0.0224
5,800,72479,0.0013
5,900,72016,0.0021
5,900,72023,0.0172
5,900,72046,0.0018
5,900,72065,0.0038
5,900,72076,0.1809
5,900,72103,0.0004
5,900,72113,0.1062
5,900,72114,0.0716
5,900,72116,0.1189
5,900,72117,0.0611
5,900,72118,0.1141
5,900,72119,0
5,900,72120,0.1501
5,900,72122,0.0008
5,900,72126,0.0003
5,900,72135,0.0129
5,900,72142,0.0066
5,900,72204,0.0001
5,900,72206,0.058
5,900,72210,0.0372
5,900,72211,0.0169
5,900,72212,0.0054
5,900,72223,0.0333
5,1000,72002,0.0041
5,1000,72103,0.0186
5,1000,72201,0.0103
5,1000,72202,0.0723
5,1000,72204,0.1579
5,1000,72205,0.1392
5,1000,72206,0.0605
5,1000,72207,0.0625
5,1000,72209,0.1539
5,1000,72210,0.0317
5,1000,72211,0.1032
5,1000,72212,0.0555
5,1000,72223,0.063
5,1000,72227,0.0673
5,1100,72007,0.0352
5,1100,72023,0.1643
5,1100,72024,0.0217
5,1100,72032,0.1805
5,1100,72034,0.2543
5,1100,72037,0.0002
5,1100,72039,0.0071
5,1100,72046,0.0235
5,1100,72047,0.0055
5,1100,72058,0.0841
5,1100,72061,0.0013
5,1100,72072,0.0033
5,1100,72076,0.013
5,1100,72083,0.0015
5,1100,72086,0.0585
5,1100,72106,0.0333
5,1100,72111,0.0054
5,1100,72120,0.0043
5,1100,72131,0.0069
5,1100,72142,0.007
5,1100,72160,0.0003
5,1100,72173,0.0465
5,1100,72176,0.042
5,1100,72181,0.0003
5,1200,71909,0.0715
5,1200,72002,0.1195
5,1200,72011,0.0346
5,1200,72015,0.2457
5,1200,72019,0.2096
5,1200,72022,0.1362
5,1200,72065,0.0379
5,1200,72087,0.0142
5,1200,72103,0.0809
5,1200,72104,0.002
5,1200,72122,0.0075
5,1200,72167,0.0108
5,1200,72206,0.022
5,1200,72210,0.0076
5,1300,72001,0.0041
5,1300,72013,0.0009
5,1300,72016,0.0192
5,1300,72025,0.0065
5,1300,72027,0.0103
5,1300,72030,0.0038
5,1300,72031,0.0008
5,1300,72063,0.0126
5,1300,72070,0.015
5,1300,72080,0.0046
5,1300,72107,0.0025
5,1300,72110,0.085
5,1300,72125,0.0067
5,1300,72126,0.0289
5,1300,72127,0.0161
5,1300,72156,0.0047
5,1300,72157,0.0121
5,1300,72679,0.0003
5,1300,72752,0.0008
5,1300,72801,0.1221
5,1300,72802,0.1385
5,1300,72821,0.0024
5,1300,72823,0.0474
5,1300,72824,0.0126
5,1300,72827,0.002
5,1300,72828,0.0012
5,1300,72830,0.1015
5,1300,72832,0.007
5,1300,72833,0.0268
5,1300,72834,0.0719
5,1300,72837,0.0566
5,1300,72838,0.0011
5,1300,72839,0.0032
5,1300,72840,0.0156
5,1300,72842,0.0121
5,1300,72843,0.0178
5,1300,72845,0.0092
5,1300,72846,0.0283
5,1300,72847,0.0204
5,1300,72852,0.0028
5,1300,72853,0.0162
5,1300,72854,0.0064
5,1300,72856,0.0007
5,1300,72857,0.0152
5,1300,72858,0.0198
5,1300,72860,0.0035
5,1300,72943,0.0006
5,1300,72949,0.0021
5,1400,72901,0.1276
5,1400,72903,0.1497
5,1400,72904,0.1046
5,1400,72908,0.0716
5,1400,72916,0.0368
5,1400,72921,0.0684
5,1400,72923,0.0259
5,1400,72927,0.001
5,1400,72932,0.0081
5,1400,72933,0.0057
5,1400,72934,0.007
5,1400,72935,0.0029
5,1400,72936,0.0726
5,1400,72937,0.0209
5,1400,72938,0.008
5,1400,72940,0.0142
5,1400,72941,0.0268
5,1400,72944,0.0096
5,1400,72945,0.0017
5,1400,72946,0.0224
5,1400,72947,0.0181
5,1400,72948,0.0035
5,1400,72952,0.0159
5,1400,72955,0.0023
5,1400,72956,0.1735
5,1400,72959,0.0012
5,1500,71823,0.0009
5,1500,71832,0.0892
5,1500,71833,0.0228
5,1500,71841,0.0093
5,1500,71842,0.02
5,1500,71846,0.0296
5,1500,71851,0.0234
5,1500,71852,0.0783
5,1500,71859,0.0022
5,1500,71937,0.0215
5,1500,71944,0.0077
5,1500,71945,0.0145
5,1500,71953,0.158
5,1500,71959,0.0027
5,1500,71971,0.0044
5,1500,71972,0.0032
5,1500,71973,0.0127
5,1500,72821,0.016
5,1500,72826,0.0003
5,1500,72833,0.0014
5,1500,72834,0.0006
5,1500,72835,0.0099
5,1500,72841,0.0025
5,1500,72851,0.0067
5,1500,72855,0.0638
5,1500,72863,0.0167
5,1500,72865,0.0107
5,1500,72926,0.006
